symbol|cqs_symbol|symbol_id|exchange_code|listed_market|ticker_designation|lot_size|price_scale_code|system_id|asset_type||
AMOD|AMOD|72121|N|Q|C|100|6|14|C||
AMODW|AMODW|72122|N|Q|C|100|6|14|W||
AMOM|AMOM|63658|N|P|B|100|6|11|E||
AMP|AMP|4769|N|N|A|40|6|9|C||
AMPG|AMPG|57446|N|Q|C|100|6|13|C||
AMPGW|AMPGW|69235|N|Q|C|100|6|13|W||
AMPH|AMPH|44517|N|Q|C|100|6|13|C||
AMPL|AMPL|71826|N|Q|C|100|6|13|C||
AMPX|AMPX|74625|N|N|A|100|6|5|C||
AMPX WS|AMPX.WS|73920|N|N|A|100|6|8|W||
AMPY|AMPY|54182|N|N|A|100|6|8|C||
AMR|AMR|62272|N|N|A|100|6|8|C||
AMRC|AMRC|35494|N|N|A|100|6|4|C||
AMRN|AMRN|222|N|Q|C|100|6|14|H||
AMRX|AMRX|60962|N|Q|C|100|6|14|C||
AMRZ|AMRZ|80430|N|N|A|100|6|9|C||
AMS|AMS|4771|N|A|B|100|6|10|C||
AMSC|AMSC|223|N|Q|C|100|6|13|C||
AMSF|AMSF|15699|N|Q|C|100|6|13|C||
AMST|AMST|67647|N|Q|C|100|6|14|C||
AMT|AMT|4772|N|N|A|100|6|9|C||
AMTB|AMTB|61415|N|N|A|100|6|7|C||
AMTD|AMTD|64227|N|N|A|100|6|3|H||
AMTM|AMTM|78479|N|N|A|100|6|2|C||
AMTX|AMTX|44397|N|Q|C|100|6|14|C||
AMUB|AMUB|51638|N|P|B|100|6|11|E||
AMUN|AMUN|81480|N|Q|C|100|6|14|E||
AMUU|AMUU|79440|N|Q|C|100|6|14|E||
AMWD|AMWD|232|N|Q|C|100|6|13|C||
AMWL|AMWL|67498|N|N|A|100|6|8|C||
AMX|AMX|4776|N|N|A|100|6|9|A||
AMYY|AMYY|81183|N|Q|C|100|6|13|E||
AMZA|AMZA|46087|N|P|B|100|6|11|E||
AMZD|AMZD|74553|N|Q|C|100|6|13|E||
AMZE|AMZE|72879|N|A|B|100|6|11|C||
AMZN|AMZN|234|N|Q|C|100|6|13|C||
AMZP|AMZP|76529|N|Z|B|100|6|11|E||
AMZU|AMZU|74554|N|Q|C|100|6|14|E||
AMZW|AMZW|80388|N|Z|B|100|6|10|E||
AMZY|AMZY|76040|N|P|B|100|6|10|E||
AMZZ|AMZZ|77354|N|Q|C|100|6|13|E||
AN|AN|4779|N|N|A|100|6|2|C||
ANAB|ANAB|56562|N|Q|C|100|6|14|C||
ANDE|ANDE|240|N|Q|C|100|6|13|C||
ANDG|ANDG|82051|N|N|A|100|6|2|C||
ANEB|ANEB|70517|N|Q|C|100|6|14|C||
ANEL|ANEL|81048|N|Q|C|100|6|13|E||
ANET|ANET|44394|N|N|A|100|6|5|C||
ANEW|ANEW|67899|N|P|B|100|6|11|E||
ANF|ANF|4784|N|N|A|100|6|8|C||
ANG PRD|ANGpD|79251|N|N|A|100|6|6|P||
ANGH|ANGH|67328|N|Q|C|100|6|13|O||
ANGHW|ANGHW|67329|N|Q|C|100|6|13|W||
ANGI|ANGI|39099|N|Q|C|100|6|14|C||
ANGL|ANGL|39876|N|Q|C|100|6|13|E||
ANGO|ANGO|247|N|Q|C|100|6|14|C||
ANGX|ANGX|81132|N|N|A|100|6|2|C||
ANIK|ANIK|248|N|Q|C|100|6|13|C||
ANIP|ANIP|5157|N|Q|C|100|6|14|C||
ANIX|ANIX|11287|N|Q|C|100|6|14|C||
ANL|ANL|76403|N|Q|C|100|6|13|H||
ANNA|ANNA|73404|N|Q|C|100|6|14|C||
ANNAW|ANNAW|73405|N|Q|C|100|6|14|W||
ANNX|ANNX|67048|N|Q|C|100|6|13|C||
ANPA|ANPA|80592|N|Q|C|100|6|14|O||
ANRO|ANRO|77048|N|N|A|100|6|8|C||
ANSC|ANSC|76866|N|Q|C|100|6|14|O||
ANSCU|ANSCU|76612|N|Q|C|100|6|13|I||
ANSCW|ANSCW|76867|N|Q|C|100|6|13|W||
ANTA|ANTA|80092|N|Q|C|100|6|14|O||
ANTX|ANTX|73770|N|Q|C|100|6|13|C||
ANVS|ANVS|65461|N|N|A|100|6|6|C||
ANY|ANY|44573|N|Q|C|100|6|14|C||
AOA|AOA|29297|N|P|B|100|6|11|E||
AOCT|AOCT|78541|N|Z|B|100|6|10|E||
AOD|AOD|18875|N|N|A|100|6|9|U||
AOHY|AOHY|77153|N|Q|C|100|6|13|E||
AOK|AOK|29294|N|P|B|100|6|10|E||
AOM|AOM|29295|N|P|B|100|6|10|E||
AOMD|AOMD|80205|N|N|A|100|6|8|M||
AOMN|AOMN|78102|N|N|A|100|6|2|M||
AOMR|AOMR|70902|N|N|A|100|6|6|C||
AON|AON|4801|N|N|A|40|6|9|C||
AOR|AOR|29296|N|P|B|100|6|11|E||
AORT|AORT|5602|N|N|A|100|6|6|C||
AOS|AOS|4806|N|N|A|100|6|3|C||
AOSL|AOSL|32626|N|Q|C|100|6|13|C||
AOTG|AOTG|74225|N|Q|C|100|6|13|E||
AOTS|AOTS|82108|N|P|B|100|6|11|E||
AOUT|AOUT|67178|N|Q|C|100|6|14|C||
AP|AP|4808|N|N|A|100|6|6|C||
APA|APA|4809|N|Q|C|100|6|14|C||
APAC|APAC|81847|N|Q|C|100|6|13|O||
APACR|APACR|81848|N|Q|C|100|6|13|R||
APACU|APACU|81304|N|Q|C|100|6|14|I||
APAD|APAD|81019|N|Q|C|100|6|13|O||
APADR|APADR|81020|N|Q|C|100|6|14|R||
APADU|APADU|80734|N|Q|C|100|6|14|I||
APAM|APAM|41580|N|N|A|100|6|2|C||
APCB|APCB|75656|N|P|B|100|6|11|E||
APD|APD|4812|N|N|A|40|6|2|C||
APEI|APEI|26184|N|Q|C|100|6|14|C||
APG|APG|66231|N|N|A|100|6|4|C||
APGE|APGE|76015|N|Q|C|100|6|14|C||
APH|APH|4814|N|N|A|100|6|8|C||
API|API|66851|N|Q|C|100|6|14|H||
APIE|APIE|75658|N|P|B|100|6|11|E||
APLD|APLD|57461|N|Q|C|100|6|13|C||
APLE|APLE|49935|N|N|A|100|6|5|C||
APLM|APLM|72673|N|Q|C|100|6|14|O||
APLMW|APLMW|72674|N|Q|C|100|6|13|W||
APLS|APLS|60073|N|Q|C|100|6|14|C||
APLT|APLT|63590|N|Q|C|100|6|14|C||
APLU|APLU|79008|N|P|B|100|6|11|E||
APLX|APLX|81092|N|Z|B|100|6|11|E||
APLY|APLY|75616|N|P|B|100|6|10|E||
APLZ|APLZ|82242|N|Z|B|100|6|11|E||
APM|APM|62662|N|Q|C|100|6|13|O||
APMU|APMU|75657|N|P|B|100|6|11|E||
APO|APO|4818|N|N|A|100|6|6|C||
APO PRA|APOpA|76162|N|N|A|100|6|2|M||
APOC|APOC|78542|N|Z|B|100|6|10|E||
APOG|APOG|275|N|Q|C|100|6|14|C||
APOS|APOS|76224|N|N|A|100|6|1|M||
APP|APP|70228|N|Q|C|40|4|14|C||
APPF|APPF|50211|N|Q|C|40|6|13|C||
APPN|APPN|58515|N|Q|C|100|6|14|C||
APPS|APPS|26332|N|Q|C|100|6|13|C||
APPX|APPX|79973|N|Q|C|100|6|13|E||
APRB|APRB|81442|N|Z|B|100|6|11|E||
APRE|APRE|64750|N|Q|C|100|6|13|C||
APRH|APRH|75558|N|Z|B|100|6|11|E||
APRJ|APRJ|75559|N|Z|B|100|6|11|E||
APRP|APRP|77451|N|Z|B|100|6|11|E||
APRT|APRT|66583|N|Z|B|100|6|10|E||
APRW|APRW|66584|N|Z|B|100|6|11|E||
APRZ|APRZ|70071|N|Z|B|100|6|10|E||
APT|APT|4820|N|A|B|100|6|10|C||
APTV|APTV|39135|N|N|A|100|6|6|C||
APUE|APUE|75659|N|P|B|100|6|11|E||
APUS|APUS|79602|N|A|B|100|6|11|C||
APVO|APVO|53496|N|Q|C|100|6|14|C||
APWC|APWC|27889|N|Q|C|100|6|14|O||
APXM|APXM|79953|N|Z|B|100|6|11|E||
APXT|APXT|81754|N|Q|C|100|6|13|O||
APXTU|APXTU|81555|N|Q|C|100|6|13|I||
APXTW|APXTW|81755|N|Q|C|100|6|14|W||
APYX|APYX|5227|N|Q|C|100|6|14|C||
AQB|AQB|54827|N|Q|C|100|6|14|C||
AQEC|AQEC|81782|N|Z|B|100|6|11|E||
AQLT|AQLT|79076|N|Z|B|100|6|10|E||
AQMS|AQMS|50433|N|Q|C|100|6|13|C||
AQN|AQN|54533|N|N|A|100|6|4|C||
AQNB|AQNB|63708|N|N|A|100|6|2|M||
AQST|AQST|61313|N|Q|C|100|6|14|C||
AQWA|AQWA|70184|N|Q|C|100|6|14|E||
AR|AR|42830|N|N|A|100|6|7|C||
ARAI|ARAI|80121|N|Q|C|100|6|14|C||
ARAY|ARAY|18974|N|Q|C|100|6|14|C||
ARB|ARB|66333|N|P|B|100|6|10|E||
ARBB|ARBB|75551|N|Q|C|100|6|14|O||
ARBE|ARBE|68034|N|Q|C|100|6|13|C||
ARBEW|ARBEW|68035|N|Q|C|100|6|14|W||
ARBK|ARBK|71788|N|Q|C|100|6|14|H||
ARCB|ARCB|24|N|Q|C|100|6|14|C||
ARCC|ARCC|294|N|Q|C|100|6|14|C||
ARCIU|ARCIU|82258|N|Q|C|100|6|14|I||
ARCM|ARCM|56962|N|Z|B|100|6|11|E||
ARCO|ARCO|37751|N|N|A|100|6|5|C||
ARCT|ARCT|42073|N|Q|C|100|6|13|C||
ARCX|ARCX|80322|N|Z|B|100|6|11|E||
ARDC|ARDC|41084|N|N|A|100|6|5|U||
ARDT|ARDT|78004|N|N|A|100|6|5|C||
ARDX|ARDX|44465|N|Q|C|100|6|14|C||
ARE|ARE|4832|N|N|A|100|6|6|C||
AREA|AREA|78283|N|P|B|100|6|10|E||
AREB|AREB|73276|N|Q|C|100|6|13|C||
AREBW|AREBW|73277|N|Q|C|100|6|13|W||
AREC|AREC|58862|N|Q|C|100|6|14|C||
AREN|AREN|73439|N|A|B|100|6|11|C||
ARES|ARES|44095|N|N|A|100|6|5|C||
ARES PRB|ARESpB|78684|N|N|A|100|6|5|M||
ARGT|ARGT|37255|N|P|B|100|6|11|E||
ARGX|ARGX|57535|N|Q|C|40|4|14|H||
ARHS|ARHS|72238|N|Q|C|100|6|13|C||
ARI|ARI|31551|N|N|A|100|6|2|C||
ARKB|ARKB|76923|N|Z|B|100|6|11|E||
ARKD|ARKD|82140|N|Z|B|100|6|11|E||
ARKF|ARKF|62935|N|Z|B|100|6|11|E||
ARKG|ARKG|48611|N|Z|B|100|6|11|E||
ARKK|ARKK|48610|N|Z|B|100|6|11|E||
ARKO|ARKO|64110|N|Q|C|100|6|14|C||
ARKQ|ARKQ|46066|N|Z|B|100|6|11|E||
ARKR|ARKR|301|N|Q|C|100|6|13|C||
ARKT|ARKT|81335|N|Z|B|100|6|10|E||
ARKW|ARKW|46067|N|Z|B|100|6|11|E||
ARKX|ARKX|70040|N|Z|B|100|6|10|E||
ARL|ARL|4840|N|N|A|100|6|9|C||
ARLO|ARLO|61359|N|N|A|100|6|6|C||
ARLP|ARLP|303|N|Q|C|100|6|13|C||
ARLU|ARLU|77450|N|Z|B|100|6|11|E||
ARM|ARM|76289|N|Q|C|100|6|13|H||
ARMG|ARMG|79244|N|Q|C|100|6|14|E||
ARMH|ARMH|79717|N|P|B|100|6|11|E||
ARMK|ARMK|43262|N|N|A|100|6|9|C||
ARMN|ARMN|76294|N|A|B|100|6|11|C||
ARMP|ARMP|32185|N|A|B|100|6|11|C||
ARMU|ARMU|79604|N|Z|B|100|6|11|E||
ARMW|ARMW|81518|N|Z|B|100|6|11|E||
AROC|AROC|25384|N|N|A|100|6|8|C||
AROW|AROW|308|N|Q|C|100|6|13|C||
ARP|ARP|75044|N|P|B|100|6|11|E||
ARQ|ARQ|79|N|Q|C|100|6|13|C||
ARQQ|ARQQ|70009|N|Q|C|100|6|14|O||
ARQQW|ARQQW|70012|N|Q|C|100|6|14|W||
ARQT|ARQT|65491|N|Q|C|100|6|14|C||
ARR|ARR|26417|N|N|A|100|6|1|C||
ARR PRC|ARRpC|65472|N|N|A|100|6|8|P||
ARRY|ARRY|67889|N|Q|C|100|6|13|C||
ARTCU|ARTCU|82147|N|Q|C|100|6|14|I||
ARTL|ARTL|319|N|Q|C|100|6|13|C||
ARTNA|ARTNA|321|N|Q|C|100|6|14|C||
ARTV|ARTV|78013|N|Q|C|100|6|14|C||
ARTW|ARTW|322|N|Q|C|100|6|13|C||
ARTY|ARTY|61197|N|P|B|100|6|11|E||
ARVN|ARVN|61845|N|Q|C|100|6|13|C||
ARVR|ARVR|73909|N|Q|C|100|6|14|E||
ARW|ARW|4845|N|N|A|100|6|5|C||
ARWG|ARWG|82120|N|Z|B|100|6|10|E||
ARWR|ARWR|325|N|Q|C|100|6|13|C||
ARX|ARX|80680|N|N|A|100|6|5|C||
AS|AS|77033|N|N|A|100|6|6|O||
ASA|ASA|4846|N|N|A|100|6|4|U||
ASAN|ASAN|67689|N|N|A|100|6|9|C||
ASB|ASB|331|N|N|A|100|6|9|C||
ASB PRE|ASBpE|61863|N|N|A|100|6|5|P||
ASB PRF|ASBpF|66758|N|N|A|100|6|9|P||
ASBA|ASBA|75368|N|N|A|100|6|7|M||
ASBP|ASBP|73878|N|Q|C|100|6|13|C||
ASBPW|ASBPW|73879|N|Q|C|100|6|14|W||
ASC|ASC|42435|N|N|A|100|6|2|C||
ASCE|ASCE|80586|N|P|B|100|6|10|E||
ASCI|ASCI|81481|N|Q|C|100|6|14|E||
ASEA|ASEA|36563|N|P|B|100|6|11|E||
ASG|ASG|4850|N|N|A|100|6|1|U||
ASGI|ASGI|67068|N|N|A|100|6|3|U||
ASGM|ASGM|80793|N|P|B|100|6|11|E||
ASGN|ASGN|339|N|N|A|100|6|1|C||
ASH|ASH|4851|N|N|A|100|6|3|C||
ASHR|ASHR|43059|N|P|B|100|6|11|E||
ASHS|ASHS|44297|N|P|B|100|6|10|E||
ASIA|ASIA|76352|N|P|B|100|6|10|E||
ASIC|ASIC|80315|N|N|A|100|6|6|C||
ASIX|ASIX|53889|N|N|A|100|6|1|C||
ASLE|ASLE|63080|N|Q|C|100|6|13|C||
ASLV|ASLV|79807|N|P|B|100|6|11|E||
ASM|ASM|15869|N|A|B|100|6|10|C||
ASMB|ASMB|36273|N|Q|C|100|6|13|C||
ASMF|ASMF|77648|N|P|B|100|6|11|E||
ASMG|ASMG|79245|N|Q|C|100|6|13|E||
ASMH|ASMH|79718|N|P|B|100|6|10|E||
ASML|ASML|346|N|Q|C|40|4|14|H||
ASND|ASND|49243|N|Q|C|100|6|13|H||
ASNS|ASNS|74029|N|Q|C|100|6|14|C||
ASO|ASO|67758|N|Q|C|100|6|14|C||
ASPC|ASPC|79190|N|Q|C|100|6|14|O||
ASPCR|ASPCR|79191|N|Q|C|100|6|13|R||
ASPCU|ASPCU|78885|N|Q|C|100|6|14|I||
ASPI|ASPI|74885|N|Q|C|100|6|13|C||
ASPN|ASPN|44421|N|N|A|100|6|3|C||
ASPS|ASPS|31286|N|Q|C|100|6|13|C||
ASPSW|ASPSW|80050|N|Q|C|100|6|13|W||
ASPSZ|ASPSZ|80051|N|Q|C|100|6|13|W||
ASR|ASR|4858|N|N|A|40|6|6|A||
ASRT|ASRT|1132|N|Q|C|100|6|13|C||
ASRV|ASRV|351|N|Q|C|100|6|13|C||
ASST|ASST|75200|N|Q|C|100|6|13|C||
ASTC|ASTC|3757|N|Q|C|100|6|14|C||
ASTE|ASTE|353|N|Q|C|100|6|13|C||
ASTH|ASTH|60267|N|Q|C|100|6|14|C||
ASTI|ASTI|74523|N|Q|C|100|6|14|C||
ASTL|ASTL|69487|N|Q|C|100|6|14|C||
ASTLW|ASTLW|69488|N|Q|C|100|6|14|W||
ASTS|ASTS|64936|N|Q|C|100|6|13|C||
ASTX|ASTX|80611|N|Z|B|100|6|10|E||
ASUR|ASUR|1584|N|Q|C|100|6|13|C||
ASX|ASX|60903|N|N|A|100|6|3|H||
ASYS|ASYS|358|N|Q|C|100|6|13|C||
ATAI|ATAI|70913|N|Q|C|100|6|13|C||
ATAT|ATAT|71081|N|Q|C|100|6|14|H||
ATCH|ATCH|69606|N|A|B|100|6|11|C||
ATCX|ATCX|63976|N|Q|C|100|6|13|C||
ATEC|ATEC|16601|N|Q|C|100|6|14|C||
ATEN|ATEN|43783|N|N|A|100|6|9|C||
ATER|ATER|63810|N|Q|C|100|6|13|C||
ATEST|ATEST|53820|N|A|B|100|6|11|C||
ATEST A|ATEST.A|53839|N|A|B|100|6|11|C||
ATEST B|ATEST.B|53840|N|A|B|100|6|10|C||
ATEST C|ATEST.C|53841|N|A|B|100|6|10|C||
ATEST G|ATEST.G|57033|N|A|B|100|6|10|C||
ATEST H|ATEST.H|57034|N|A|B|100|6|10|C||
ATEST L|ATEST.L|57038|N|A|B|100|6|10|C||
ATEST Z|ATEST.Z|53502|N|A|B|100|6|10|M||
ATEX|ATEX|49299|N|Q|C|100|6|13|C||
ATFV|ATFV|70480|N|P|B|100|6|10|E||
ATGE|ATGE|5926|N|N|A|100|6|5|C||
ATGL|ATGL|76533|N|Q|C|100|6|13|O||
ATH PRA|ATHpA|63871|N|N|A|100|6|5|P||
ATH PRB|ATHpB|64648|N|N|A|100|6|8|P||
ATH PRD|ATHpD|68599|N|N|A|100|6|7|P||
ATH PRE|ATHpE|75029|N|N|A|100|6|1|P||
ATHE|ATHE|3229|N|Q|C|100|6|14|H||
ATHM|ATHM|43254|N|N|A|100|6|5|H||
ATHR|ATHR|79912|N|Q|C|100|6|13|C||
ATHS|ATHS|77348|N|N|A|100|6|9|M||
ATI|ATI|4871|N|N|A|100|6|4|C||
ATII|ATII|79873|N|Q|C|100|6|14|O||
ATIIU|ATIIU|79431|N|Q|C|100|6|13|I||
ATIIW|ATIIW|79874|N|Q|C|100|6|14|W||
ATKR|ATKR|53300|N|N|A|100|6|7|C||
ATLC|ATLC|711|N|Q|C|100|6|14|C||
ATLCL|ATLCL|72578|N|Q|C|100|6|14|M||
ATLCP|ATLCP|70855|N|Q|C|100|6|13|P||
ATLCZ|ATLCZ|77035|N|Q|C|100|6|14|M||
ATLN|ATLN|79058|N|Q|C|100|6|13|C||
ATLO|ATLO|371|N|Q|C|100|6|14|C||
ATLX|ATLX|75087|N|Q|C|100|6|14|C||
ATMP|ATMP|41624|N|Z|B|100|6|10|E||
ATMU|ATMU|75782|N|N|A|100|6|4|C||
ATNI|ATNI|4788|N|Q|C|100|6|14|C||
ATNM|ATNM|43820|N|A|B|100|6|11|C||
ATO|ATO|4875|N|N|A|100|6|7|C||
ATOM|ATOM|53610|N|Q|C|100|6|14|C||
ATON|ATON|66739|N|Q|C|100|6|14|C||
ATOS|ATOS|40672|N|Q|C|100|6|13|C||
ATPC|ATPC|69181|N|Q|C|100|6|13|C||
ATR|ATR|4876|N|N|A|100|6|9|C||
ATRA|ATRA|46157|N|Q|C|100|6|13|C||
ATRC|ATRC|378|N|Q|C|100|6|13|C||
ATRO|ATRO|381|N|Q|C|100|6|13|C||
ATS|ATS|75787|N|N|A|100|6|9|C||
ATTR|ATTR|81554|N|Z|B|100|6|11|E||
ATXG|ATXG|58817|N|Q|C|100|6|14|C||
ATYR|ATYR|49765|N|Q|C|100|6|14|C||
AU|AU|4882|N|N|A|100|6|5|O||
AUAU|AUAU|81991|N|P|B|100|6|11|E||
AUB|AUB|4172|N|N|A|100|6|5|C||
AUB PRA|AUBpA|66694|N|N|A|100|6|7|P||
AUBN|AUBN|391|N|Q|C|100|6|14|C||
AUDC|AUDC|392|N|Q|C|100|6|13|C||
AUGM|AUGM|78205|N|Z|B|100|6|11|E||
AUGO|AUGO|80652|N|Q|C|100|6|13|C||
AUGP|AUGP|77608|N|Z|B|100|6|11|E||
AUGT|AUGT|76079|N|Z|B|100|6|10|E||
AUGU|AUGU|78097|N|Z|B|100|6|11|E||
AUGW|AUGW|76080|N|Z|B|100|6|10|E||
AUGZ|AUGZ|67123|N|Z|B|100|6|11|E||
AUID|AUID|55555|N|Q|C|100|6|13|C||
AUMI|AUMI|76791|N|Q|C|100|6|14|E||
AUNA|AUNA|77372|N|N|A|100|6|2|O||
AUPH|AUPH|44862|N|Q|C|100|6|13|O||
AUR|AUR|70504|N|Q|C|100|6|13|C||
AURA|AURA|72179|N|Q|C|100|6|14|C||
AURE|AURE|75969|N|Q|C|100|6|14|O||
AUROW|AUROW|70505|N|Q|C|100|6|14|W||
AURU|AURU|81413|N|Z|B|100|6|10|E||
AUSF|AUSF|61514|N|P|B|100|6|11|E||
AUSM|AUSM|80585|N|P|B|100|6|10|E||
AUST|AUST|73976|N|A|B|100|6|10|C||
AUTL|AUTL|61160|N|Q|C|100|6|13|H||
AUUD|AUUD|67996|N|Q|C|100|6|14|C||
AUUDW|AUUDW|67997|N|Q|C|100|6|14|W||
AVA|AVA|4889|N|N|A|100|6|7|C||
AVAH|AVAH|70409|N|Q|C|100|6|13|C||
AVAL|AVAL|44995|N|N|A|100|6|2|H||
AVAV|AVAV|18854|N|Q|C|40|6|14|C||
AVB|AVB|4891|N|N|A|100|6|4|C||
AVBC|AVBC|80760|N|N|A|100|6|1|C||
AVBH|AVBH|28411|N|Q|C|100|6|13|C||
AVBP|AVBP|77010|N|Q|C|100|6|13|C||
AVD|AVD|4893|N|N|A|100|6|9|C||
AVDE|AVDE|64686|N|P|B|100|6|11|E||
AVDL|AVDL|1545|N|Q|C|100|6|14|O||
AVDS|AVDS|76029|N|P|B|100|6|10|E||
AVDV|AVDV|64688|N|P|B|100|6|11|E||
AVEE|AVEE|76606|N|P|B|100|6|11|E||
AVEM|AVEM|64618|N|P|B|100|6|10|E||
AVES|AVES|71851|N|P|B|100|6|10|E||
AVGB|AVGB|79938|N|Q|C|100|6|13|E||
AVGE|AVGE|74692|N|P|B|100|6|11|E||
AVGG|AVGG|80144|N|Q|C|100|6|13|E||
AVGO|AVGO|31300|N|Q|C|40|6|14|O||
AVGU|AVGU|80643|N|Q|C|100|6|13|E||
AVGV|AVGV|75960|N|P|B|100|6|11|E||
AVGW|AVGW|80710|N|Z|B|100|6|11|E||
AVGX|AVGX|78229|N|Q|C|100|6|14|E||
AVIE|AVIE|74693|N|P|B|100|6|10|E||
AVIG|AVIG|67883|N|P|B|100|6|10|E||
AVIR|AVIR|68029|N|Q|C|100|6|13|C||
AVIV|AVIV|71854|N|P|B|100|6|11|E||
AVK|AVK|4895|N|N|A|100|6|2|U||
AVL|AVL|78649|N|Q|C|100|6|13|E||
AVLC|AVLC|76388|N|P|B|100|6|10|E||
AVLV|AVLV|71783|N|P|B|100|6|10|E||
AVMA|AVMA|75959|N|P|B|100|6|11|E||
AVMC|AVMC|76607|N|P|B|100|6|11|E||
AVMU|AVMU|68429|N|P|B|100|6|11|E||
AVMV|AVMV|76608|N|P|B|100|6|11|E||
AVNM|AVNM|75958|N|P|B|100|6|11|E||
AVNS|AVNS|48328|N|N|A|100|6|9|C||
AVNT|AVNT|8644|N|N|A|100|6|8|C||
AVNV|AVNV|75957|N|P|B|100|6|11|E||
AVNW|AVNW|18889|N|Q|C|100|6|14|C||
AVO|AVO|67734|N|Q|C|100|6|14|C||
AVPT|AVPT|64956|N|Q|C|100|6|13|C||
AVR|AVR|79081|N|Q|C|100|6|13|C||
AVRE|AVRE|71855|N|P|B|100|6|11|E||
AVRY|AVRY|82246|N|Z|B|100|6|11|E||
AVS|AVS|78650|N|Q|C|100|6|14|E||
AVSC|AVSC|73195|N|P|B|100|6|11|E||
AVSD|AVSD|73707|N|P|B|100|6|11|E||
AVSE|AVSE|73794|N|P|B|100|6|10|E||
AVSF|AVSF|67884|N|P|B|100|6|11|E||
AVSU|AVSU|73708|N|P|B|100|6|11|E||
AVT|AVT|4901|N|Q|C|100|6|13|C||
AVTR|AVTR|63636|N|N|A|100|6|7|C||
AVTX|AVTX|51965|N|Q|C|100|6|13|C||
AVUQ|AVUQ|79812|N|Q|C|100|6|13|E||
AVUS|AVUS|64685|N|P|B|100|6|10|E||
AVUV|AVUV|64687|N|P|B|100|6|11|E||
AVX|AVX|71086|N|Q|C|100|6|13|C||
AVXC|AVXC|77382|N|Q|C|100|6|14|E||
AVXL|AVXL|18867|N|Q|C|100|6|14|C||
AVXX|AVXX|81532|N|Q|C|100|6|14|E||
AVY|AVY|4904|N|N|A|100|6|8|C||
AWAY|AWAY|65589|N|P|B|100|6|11|E||
AWF|AWF|4912|N|N|A|100|6|7|U||
AWI|AWI|17485|N|N|A|100|6|5|C||
AWK|AWK|27774|N|N|A|100|6|7|C||
AWP|AWP|24425|N|N|A|100|6|7|U||
AWR|AWR|4914|N|N|A|100|6|8|C||
AWRE|AWRE|416|N|Q|C|100|6|14|C||
AWX|AWX|4915|N|A|B|100|6|10|C||
AX|AX|543|N|N|A|100|6|8|C||
AXG|AXG|76241|N|Q|C|100|6|13|O||
AXGN|AXGN|42485|N|Q|C|100|6|14|C||
AXIA|AXIA|29252|N|N|A|100|6|2|H||
AXIA PR|AXIAp|82113|N|N|A|100|6|7|H||
AXIA PRC|AXIApC|82114|N|N|A|100|6|4|H||
AXIL|AXIL|77133|N|A|B|100|6|10|C||
AXIN|AXIN|80781|N|Q|C|100|6|14|O||
AXINR|AXINR|80782|N|Q|C|100|6|13|R||
AXINU|AXINU|80398|N|Q|C|100|6|13|I||
AXL|AXL|4921|N|N|A|100|6|3|C||
AXON|AXON|3939|N|Q|C|40|4|13|C||
AXP|AXP|4923|N|N|A|40|6|3|C||
AXR|AXR|4924|N|N|A|100|6|3|C||
AXS|AXS|4925|N|N|A|100|6|6|C||
AXS PRE|AXSpE|54456|N|N|A|100|6|1|P||
AXSM|AXSM|52020|N|Q|C|100|6|14|C||
AXTA|AXTA|48773|N|N|A|100|6|9|C||
AXTI|AXTI|418|N|Q|C|100|6|13|C||
AXUP|AXUP|81176|N|Z|B|100|6|11|E||
AYI|AYI|4928|N|N|A|40|6|9|C||
AYTU|AYTU|59924|N|Q|C|100|6|13|C||
AZ|AZ|69182|N|Q|C|100|6|14|C||
AZI|AZI|78247|N|Q|C|100|6|13|O||
AZN|AZN|4935|N|Q|C|100|6|14|A||
AZNH|AZNH|78572|N|P|B|100|6|11|E||
AZO|AZO|4936|N|N|A|10|4|1|C||
AZTA|AZTA|580|N|Q|C|100|6|13|C||
AZTD|AZTD|74481|N|P|B|100|6|11|E||
AZTR|AZTR|75718|N|A|B|100|6|11|C||
AZYY|AZYY|81184|N|Q|C|100|6|13|E||
AZZ|AZZ|4939|N|N|A|100|6|1|C||
B|B|4574|N|N|A|100|6|8|C||
BA|BA|4942|N|N|A|100|6|4|C||
BA PRA|BApA|78869|N|N|A|100|6|2|M||
BAB|BAB|31860|N|P|B|100|6|10|E||
BABA|BABA|44936|N|N|A|100|6|6|H||
BABO|BABO|78117|N|P|B|100|6|11|E||
BABW|BABW|81519|N|Z|B|100|6|10|E||
BABX|BABX|75013|N|Q|C|100|6|13|E||
BAC|BAC|4945|N|N|A|100|6|5|C||
BAC PRB|BACpB|61005|N|N|A|100|6|4|P||
BAC PRE|BACpE|17559|N|N|A|100|6|1|P||
BAC PRK|BACpK|61311|N|N|A|100|6|9|P||
BAC PRL|BACpL|26962|N|N|A|10|4|7|P||
BAC PRM|BACpM|63926|N|N|A|100|6|9|P||
BAC PRN|BACpN|64607|N|N|A|100|6|4|P||
BAC PRO|BACpO|68067|N|N|A|100|6|7|P||
BAC PRP|BACpP|68948|N|N|A|100|6|9|P||
BAC PRQ|BACpQ|72135|N|N|A|100|6|6|P||
BAC PRS|BACpS|73392|N|N|A|100|6|3|P||
BACC|BACC|80789|N|Q|C|100|6|14|O||
BACCR|BACCR|80790|N|Q|C|100|6|13|R||
