group,symbol,ticker,strategy,fill_time_ns,fill_price,fill_qty,is_buy,mid_price_at_fill,toxicity_at_fill,adverse_measured,adverse_pnl,cancel_ratio,ping_ratio,odd_lot_ratio,precision_ratio,resistance_ratio,trade_flow_imbalance,spread_change_rate,price_momentum
13,5547,CCOI,baseline,1692717567333726142,69.1500,1,1,69.1550,0.2334,1,-0.0032,0.4526,0.1143,0.1359,0.0000,0.0909,1.0000,0.0714,-0.0015
13,5547,CCOI,baseline,1692717567333726142,69.1500,2,1,69.1550,0.2334,1,-0.0063,0.4526,0.1143,0.1359,0.0000,0.0909,1.0000,0.0714,-0.0015
13,5831,5831,baseline,1692718722875137694,6.1100,100,1,6.1150,0.0667,0,0.0000,0.1667,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
13,6091,EOI,toxicity,1692717563296469781,16.0500,100,0,16.0450,0.1501,0,0.0000,0.2293,0.0795,0.0795,0.0000,0.3056,-1.0000,2.5000,0.0022
13,6091,EOI,toxicity,1692717563296469781,16.0500,100,0,16.0450,0.1501,0,0.0000,0.2293,0.0795,0.0795,0.0000,0.3056,-1.0000,2.5000,0.0022
13,6091,EOI,toxicity,1692717563296469781,16.0500,100,0,16.0450,0.1501,0,0.0000,0.2293,0.0795,0.0795,0.0000,0.3056,-1.0000,2.5000,0.0022
13,6091,EOI,baseline,1692717563296469781,16.0500,100,0,16.0450,0.1501,0,0.0000,0.2293,0.0795,0.0795,0.0000,0.3056,-1.0000,2.5000,0.0022
13,6091,EOI,baseline,1692717563296469781,16.0500,100,0,16.0450,0.1501,0,0.0000,0.2293,0.0795,0.0795,0.0000,0.3056,-1.0000,2.5000,0.0022
13,6091,EOI,baseline,1692717563296469781,16.0500,100,0,16.0450,0.1501,0,0.0000,0.2293,0.0795,0.0795,0.0000,0.3056,-1.0000,2.5000,0.0022
13,6186,EWN,baseline,1692718783496890133,41.1300,100,1,41.1350,0.1839,1,0.0000,0.4332,0.0303,0.0303,0.0000,0.0000,0.3610,-0.5000,-0.0006
13,6186,EWN,baseline,1692718783501220056,41.1300,100,1,41.1350,0.1839,1,-0.0600,0.4332,0.0303,0.0303,0.0000,0.0000,0.5157,-0.5000,-0.0006
13,6186,EWN,baseline,1692718783501280476,41.1300,100,1,41.1350,0.1839,1,-0.0600,0.4332,0.0303,0.0303,0.0000,0.0000,0.6101,-0.5000,-0.0006
13,6188,EWP,toxicity,1692718326722495911,27.8600,6,0,27.8550,0.1516,0,0.0000,0.3745,0.0051,0.0051,0.0000,0.0000,-0.3571,0.0000,-0.0007
13,6188,EWP,baseline,1692718326722495911,27.8600,6,0,27.8550,0.1516,0,0.0000,0.3745,0.0051,0.0051,0.0000,0.0000,-0.3571,0.0000,-0.0007
